"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSMUSG00000018417",77.0327063077577,-0.942955633301749,0.205194820751163,-4.5954163455483,4.31886038992766e-06,5.91409263799921e-05,"Myo1b","17912"
"ENSMUSG00000018459",5.29453424163459,-1.92084179136072,0.830783030118902,-2.31208597398266,0.0207729459437921,0.0873311604983912,"Slc13a3","114644"
"ENSMUSG00000018819",4171.90091759622,-0.523693873534005,0.0368036823403892,-14.2293879370677,6.02064062741201e-46,9.66976111616208e-44,"Lsp1","16985"
"ENSMUSG00000018983",2312.59441912179,-0.511165057540631,0.0498614552106612,-10.2517075641093,1.16271060841426e-24,9.33715739435045e-23,"E2f2","242705"
"ENSMUSG00000019539",76.0743671703809,-1.41688402832379,0.250694805890265,-5.65182841859115,1.58750018257874e-08,3.22814414809358e-07,"Rcn3","52377"
"ENSMUSG00000019558",127.299476766579,-0.617320938555472,0.160639554144866,-3.84289499458376,0.000121591500464331,0.00116619540323887,"Slc6a8","102857"
"ENSMUSG00000019851",110.289536355907,-1.123936262739,0.180050143436597,-6.24235138771101,4.31041253185404e-10,1.09799648257658e-08,"Perp","64058"
"ENSMUSG00000019866",162.365237746916,-0.949746498734733,0.141450950694845,-6.71431682904446,1.88949362774517e-11,5.6482150209821e-10,"Crybg1","11630"
"ENSMUSG00000019876",221.945274529439,-0.914598285880795,0.142353422826235,-6.42484225333458,1.32006336268467e-10,3.54360351977335e-09,"Pkib","18768"
"ENSMUSG00000019987",16721.5144271439,-1.12479665785387,0.0461366586023518,-24.3796731694075,2.81004008484873e-131,1.5663494025898e-128,"Arg1","11846"
"ENSMUSG00000020092",145.140407004714,-0.573827514388651,0.17200008939632,-3.33620474502455,0.000849305894678577,0.00629280784343058,"Pald1","27355"
"ENSMUSG00000020111",1601.06637245425,-0.794260774076144,0.0557947616731307,-14.2354004257471,5.52455765654618e-46,9.02598419886751e-44,"Micu1","216001"
"ENSMUSG00000020178",54.7475969017855,-1.07201349646562,0.255577870797425,-4.19446915775943,2.73511361887283e-05,0.000313776472789818,"Adora2a","11540"
"ENSMUSG00000022995",251.387402279752,-0.50591131546478,0.11707129139815,-4.32139518939972,1.55045696417358e-05,0.000189575873451728,"Enah","13800"
"ENSMUSG00000023092",21.1487947963292,-1.6863714897269,0.43734155331462,-3.85595989437972,0.000115276387751929,0.00111351585151609,"Fhl1","14199"
"ENSMUSG00000023216",91.6340477301877,-3.4056597456448,0.28234343159292,-12.0621178485747,1.67421535549753e-33,2.0603720400902e-31,"Epb42","13828"
"ENSMUSG00000023328",261.362470730666,-1.38473120220453,0.126848352357469,-10.9164303396093,9.62028822242786e-28,9.11618511957264e-26,"Ache","11423"
"ENSMUSG00000023367",252.340020818804,-0.65305620695948,0.112266375508076,-5.81702405554638,5.99045239018967e-09,1.30495464021695e-07,"Tmem176a","66058"
"ENSMUSG00000025270",379.815727883683,-2.85928808150202,0.132758130980328,-21.5375740859572,6.92391344818979e-103,2.85265234065419e-100,"Alas2","11656"
"ENSMUSG00000025328",31.0150264708128,-1.09756265980996,0.337109930311088,-3.25580044111165,0.0011307319493122,0.00808665354843953,"Padi3","18601"
"ENSMUSG00000025469",4.68384043988747,-4.94263369692172,1.36976883468633,-3.6083706766869,0.000308126041611146,0.00262808494177068,"Msx3","17703"
"ENSMUSG00000025746",112.454091684934,-1.64168461978998,0.214380456343264,-7.6578091482431,1.89131664164431e-14,7.31514959029449e-13,"Il6","16193"
"ENSMUSG00000025780",241.562218725843,-2.01441104413715,0.134114885849006,-15.02004070156,5.42743790396661e-51,1.00843924662721e-48,"Itih5","209378"
"ENSMUSG00000025856",55.3932079094472,-1.43445610772938,0.252443990739962,-5.68227472369105,1.3291492819984e-08,2.72619450134563e-07,"Pdgfa","18590"
"ENSMUSG00000025889",60.4108504765772,-2.57134226168854,0.285872023769521,-8.99473207550257,2.36809096470405e-19,1.35180903503226e-17,"Snca","20617"
"ENSMUSG00000025931",95.8300450232511,-0.532639509018706,0.190700434337799,-2.79306919708011,0.00522105219505465,0.0290685608697637,"Paqr8","74229"
"ENSMUSG00000025964",17.9780606830017,-2.21814729815288,0.496476834993521,-4.46777602057069,7.90369953579193e-06,0.000102176612279897,"Adam23","23792"
"ENSMUSG00000026012",92.0928582339569,-0.960761889596911,0.202472140347896,-4.74515599008382,2.08345715088295e-06,2.98230210902822e-05,"Cd28","12487"
"ENSMUSG00000026023",3.44460248481462,-3.5319549289512,1.32524932047106,-2.6651248745374,0.0076959739425256,0.040003866746776,"Cdk15","271697"
"ENSMUSG00000026069",664.015366967647,-1.63747384755226,0.079722407107425,-20.5396940078062,9.5160195963866e-94,3.33977043316146e-91,"Il1rl1","17082"
"ENSMUSG00000026070",104.647975537754,-0.694372642476798,0.194371410840231,-3.57240110299738,0.000353723081965023,0.00295580240273417,"Il18r1","16182"
"ENSMUSG00000026080",21.9501227188788,-1.59903644925574,0.431812353544999,-3.7030817579171,0.000212996201243465,0.00191858555416642,"Chst10","98388"
"ENSMUSG00000026121",51.3450777864004,-1.72651875563493,0.268085876055644,-6.44017051937706,1.19339349957303e-10,3.23102765770115e-09,"Sema4c","20353"
"ENSMUSG00000026207",7.70982540364969,-2.96094084497653,0.796014603520406,-3.71970668864823,0.000199454269693454,0.00181733524962997,"Speg","11790"
"ENSMUSG00000026220",23.5391395296128,-2.83816885108662,0.508018565819918,-5.58674237920016,2.31368552470554e-08,4.57713654115024e-07,"Slc16a14","71781"
"ENSMUSG00000026224",3.01758404364126,-3.52156607687578,1.38511887526417,-2.54242876894168,0.0110085037067861,0.052872063418908,"4933407L21Rik","71141"
"ENSMUSG00000026228",9.01691066784916,-1.93701231392294,0.636704912045896,-3.04224496666568,0.00234820708525507,0.0150756167614343,"Htr2b","15559"
"ENSMUSG00000026271",250.202339404617,-0.693083617066192,0.118606394665496,-5.84356028206479,5.10967957313201e-09,1.12081767673609e-07,"Gpr35","64095"
"ENSMUSG00000026321",70.6195408272734,-0.868893436603405,0.224393561124365,-3.87218524564456,0.000107863921350348,0.00104940299662823,"Tnfrsf11a","21934"
"ENSMUSG00000026348",3.94253057037417,-4.59581135708764,1.41346082739658,-3.25146001078259,0.00114813925743169,0.0081870501945518,"Acmsd","266645"
"ENSMUSG00000026389",419.259659536231,-0.619970088249285,0.0926165278318306,-6.69394656399776,2.1723076939048e-11,6.43274615857558e-10,"Steap3","68428"
"ENSMUSG00000026399",544.96235374304,-0.931670789444464,0.0979695718983047,-9.50979749520153,1.91034050472468e-21,1.27481595935007e-19,"Cd55","13136"
"ENSMUSG00000026435",78.0299003634917,-1.25270165807259,0.210967208365715,-5.93789749495574,2.88700444452796e-09,6.49816012264774e-08,"Slc45a3","212980"
"ENSMUSG00000026437",272.880071959335,-0.513710628504315,0.111937600578552,-4.5892588893204,4.44822466825581e-06,6.07368544040232e-05,"Cdk18","18557"
"ENSMUSG00000026450",61.6461034190412,-2.23535970405188,0.265610467070528,-8.41593228123166,3.8978244192463e-17,1.89414277932194e-15,"Chit1","71884"
"ENSMUSG00000026458",76.5108130760099,-1.49538592795233,0.234864310431759,-6.36702070741745,1.92735163242748e-10,5.07321779691189e-09,"Ppfia4","68507"
"ENSMUSG00000026482",394.555453713047,-1.91333784865057,0.10416598236788,-18.3681640124441,2.36269943197171e-75,6.99654369292623e-73,"Rgl1","19731"
"ENSMUSG00000026532",274.182104360739,-3.06390536348346,0.162850460982342,-18.8142259162268,5.77457073129507e-79,1.82399440832507e-76,"Spta1","20739"
"ENSMUSG00000026536",43.0934706132549,-0.964419189027153,0.288847028458128,-3.33885792135458,0.000841235787708067,0.00624729649241508,"Ifi211","381308"
"ENSMUSG00000026548",20.600580070588,-1.38930716328591,0.441080800132856,-3.14977927596812,0.0016339385745347,0.0110279216041958,"Slamf9","98365"
"ENSMUSG00000026566",220.478222475809,-0.708614986189774,0.131111807663222,-5.4046618593647,6.49307670155359e-08,1.19010434862518e-06,"Mpzl1","68481"
"ENSMUSG00000026576",160.797357508076,-0.97565308976208,0.156409250536864,-6.23782216469432,4.43704651752982e-10,1.12722393565986e-08,"Atp1b1","11931"
"ENSMUSG00000026594",258.462390465916,-0.542114316682518,0.11242933608015,-4.82182262729051,1.4225241173893e-06,2.10952089771221e-05,"Ralgps2","78255"
"ENSMUSG00000026604",35.6885103122073,-2.23608939975209,0.342633970630589,-6.52617542748827,6.74702927505166e-11,1.88598375841857e-09,"Ptpn14","19250"
"ENSMUSG00000026614",3.35553196820952,-3.52945247981118,1.45364606706233,-2.42799988235365,0.0151823482001083,0.0679263132881144,"Slc30a10","226781"
"ENSMUSG00000026628",291.872206567219,-0.529603881784064,0.160848023344526,-3.29257314309476,0.00099275071408735,0.00720123204069583,"Atf3","11910"
"ENSMUSG00000026630",13.3070442028694,-2.13001989207011,0.613816155390216,-3.47012680159258,0.000520212712453925,0.00409770213068445,"Batf3","381319"
"ENSMUSG00000026637",75.6474641852603,-0.731910682060718,0.231363295355009,-3.16346930025205,0.00155900793405937,0.0105976751672501,"Traf5","22033"
"ENSMUSG00000026712",3043.91422447739,-2.27685442530359,0.0532384395921289,-42.7671141894289,0,0,"Mrc1","17533"
"ENSMUSG00000026721",857.594962336042,-0.538114511187643,0.0726191038352355,-7.41009572919769,1.26208281190577e-13,4.56469340672483e-12,"Rabgap1l","29809"
"ENSMUSG00000026770",108.944878384989,-1.04023172475941,0.182087766795526,-5.71280401240535,1.11129640907601e-08,2.30935192377286e-07,"Il2ra","16184"
"ENSMUSG00000026778",204.34862346822,-0.718547324293929,0.163985890144999,-4.38176311180541,1.17722766269415e-05,0.000147949725884479,"Prkcq","18761"
"ENSMUSG00000026796",1572.68480770817,-0.744612936634023,0.069837208224125,-10.662123466396,1.53062178602505e-26,1.35553009760498e-24,"Fam129b","227737"
"ENSMUSG00000026807",20.4217142687779,-3.05218464391011,0.498040890314204,-6.12838163144506,8.87774386306428e-10,2.13516499610145e-08,"Ak8","68870"
"ENSMUSG00000026809",30.5194671666695,-1.83619865360776,0.369152249329729,-4.9740958017776,6.55528865564089e-07,1.01499861602701e-05,"Spaca9","69987"
"ENSMUSG00000026814",300.986714160607,-0.772022251111198,0.103850196064197,-7.43399897515799,1.05362786404976e-13,3.8848940232434e-12,"Eng","13805"
"ENSMUSG00000026815",312.191616591056,-0.843446100146187,0.1210054311957,-6.97031605781476,3.16229739413636e-12,1.01924932336177e-10,"Gfi1b","14582"
"ENSMUSG00000026821",494.740484584955,-0.910845839747341,0.203981536507774,-4.46533473245323,7.99436633708209e-06,0.000103207922902166,"Ralgds","19730"
"ENSMUSG00000026829",9.61840233157517,-1.49869579036148,0.659612000401869,-2.27208690783126,0.0230812617060804,0.0946831324358519,"Gbgt1","227671"
"ENSMUSG00000026875",48.6150267899002,-1.35162824863823,0.380104221867307,-3.5559411626585,0.000376628367085021,0.00312242380271011,"Traf1","22029"
"ENSMUSG00000026883",309.36335761522,-0.550129521757101,0.102819329943136,-5.35044842308686,8.77365560241646e-08,1.57460531228217e-06,"Dab2ip","69601"
"ENSMUSG00000026932",170.414544747027,-0.595348556315543,0.160645150403881,-3.70598524025635,0.000210570562240861,0.00190034918837562,"Nacc2","67991"
"ENSMUSG00000026938",6.59837961541611,-3.67041809167453,0.988311910374268,-3.71382561835622,0.000204149493784293,0.00185298908342908,"Fcna","14133"
"ENSMUSG00000026950",50.88169676574,-1.65155533816899,0.27717117618263,-5.9586114289199,2.54390164645726e-09,5.75322482143891e-08,"Neb","17996"
"ENSMUSG00000027015",2.06311536955088,-4.33325235917489,1.56757710665201,-2.76429933863331,0.00570451811547976,0.0313549963238319,"Cybrd1","73649"
"ENSMUSG00000027071",27.259219020569,-1.38593847608756,0.392670320363093,-3.52952185132304,0.000416311323630697,0.00337884063166565,"P2rx3","228139"
"ENSMUSG00000027072",902.114378295084,-0.865414715946806,0.104431675199432,-8.28689872391813,1.1623953313076e-16,5.53510460274916e-15,"Prg3","53856"
"ENSMUSG00000027078",243.467044992062,-1.12000328109303,0.120089683786478,-9.3263904590208,1.09537781994184e-20,6.96630887367036e-19,"Ube2l6","56791"
"ENSMUSG00000027111",1729.06649495531,-0.668814793568025,0.0502443439935321,-13.3112454140932,1.99134391524919e-40,2.81641417028378e-38,"Itga6","16403"
"ENSMUSG00000027318",11.9411642124678,-5.19454774370882,1.12321282601956,-4.62472260232038,3.75100057446186e-06,5.15885071750371e-05,"Adam33","110751"
"ENSMUSG00000027322",20.7646817897246,-2.98419892333436,0.517934916728999,-5.76172570519279,8.32582283077903e-09,1.77293252010027e-07,"Siglec1","20612"
"ENSMUSG00000027329",37.9784428818044,-0.750936261909974,0.311494739115947,-2.41075102597625,0.0159197118142654,0.070592039846504,"Spef1","70997"
"ENSMUSG00000027347",133.768774695302,-0.837839213939805,0.167291376096831,-5.00826302878188,5.49234432868345e-07,8.64542439511701e-06,"Rasgrp1","19419"
"ENSMUSG00000027360",2453.58273325004,-0.546592951625407,0.0699552648400812,-7.81346411703145,5.56372589552022e-15,2.24756130070481e-13,"Hdc","15186"
"ENSMUSG00000027452",428.937749103435,-0.970842036871015,0.0955083102049059,-10.16500066631,2.84120084020511e-24,2.15385753294269e-22,"Acss1","68738"
"ENSMUSG00000027463",171.900449433699,-0.946719904599302,0.151824814819154,-6.23560717480201,4.50029114789151e-10,1.14023419565294e-08,"Slc52a3","69698"
"ENSMUSG00000027514",105.358241458165,-1.06809653717571,0.179922309506531,-5.93643189721806,2.9129183160861e-09,6.54095117612129e-08,"Zbp1","58203"
"ENSMUSG00000027533",4447.05562370731,-1.64024045799944,0.0510028410924891,-32.1597860602512,6.44576733388609e-227,1.22160182511809e-223,"Fabp5","16592"
"ENSMUSG00000027544",236.257734621417,-1.76659173516584,0.144600670959401,-12.2170369158373,2.5210705757539e-34,3.1852886367792e-32,"Nfatc2","18019"
"ENSMUSG00000027546",45.6254388756287,-0.930172429256938,0.278798944617,-3.33635563267559,0.000848845024353143,0.00629280784343058,"Atp9a","11981"
"ENSMUSG00000027556",303.295696843786,-3.32786390610641,0.145682732498783,-22.8432282194749,1.70641483774371e-115,7.69999381069496e-113,"Car1","12346"
"ENSMUSG00000027562",1342.34438533922,-2.33543045623939,0.0654263434149027,-35.6955674785186,4.63145455093142e-279,1.46292211082087e-275,"Car2","12349"
"ENSMUSG00000027583",15.6273245957812,-2.40719651778107,0.514397806116489,-4.67963993850305,2.87379156505568e-06,4.01652638207487e-05,"Zbtb46","72147"
"ENSMUSG00000027624",145.488015830848,-1.915579480283,0.170785419166593,-11.2162940468264,3.39188571198917e-29,3.61140550638308e-27,"Epb41l1","13821"
"ENSMUSG00000027636",68.7064729652772,-0.896164269198431,0.224048604439991,-3.99986543740538,6.33785104458104e-05,0.000659972269213736,"Sla2","77799"
"ENSMUSG00000027669",146.729455128986,-0.73599539338998,0.144896448088935,-5.07945779967109,3.78513590228559e-07,6.14177188528394e-06,"Gnb4","14696"
"ENSMUSG00000027692",200.313140959165,-0.744330045828296,0.12703760814589,-5.85913145478548,4.65294276387007e-09,1.02776889581428e-07,"Tnik","665113"
"ENSMUSG00000027698",890.745077708082,-0.599501819949235,0.0712062107728343,-8.41923497181723,3.78950684796201e-17,1.86058895809783e-15,"Nceh1","320024"
"ENSMUSG00000027765",383.188396613982,-0.608985641303263,0.0977528060906805,-6.22985329687965,4.66872156968676e-10,1.17975481584938e-08,"P2ry1","18441"
"ENSMUSG00000027784",93.8855517920837,-0.568970081277103,0.205941198864976,-2.76277930017367,0.00573115043285588,0.031464879201473,"Ppm1l","242083"
"ENSMUSG00000027932",40.042145170317,-0.747027336570712,0.287342885958119,-2.59977668867568,0.00932844427054605,0.0463471933571191,"Slc27a3","26568"
"ENSMUSG00000027955",33.7192024142227,-2.30943748688419,0.337137108176521,-6.8501432529195,7.37760724415767e-12,2.25516794340768e-10,"Fam198b","68659"
"ENSMUSG00000027985",29.829637476374,-1.44604290027868,0.347775065395139,-4.15798326034586,3.21069544750685e-05,0.000359203660691558,"Lef1","16842"
"ENSMUSG00000028005",151.755037770251,-0.551394678259211,0.161424322997769,-3.41580914213797,0.000635928011627086,0.00484799182476127,"Gucy1b1","54195"
"ENSMUSG00000028019",22.9297948054446,-2.36473309833432,0.425850269622307,-5.55296841876285,2.80858832515086e-08,5.47616933521185e-07,"Pdgfc","54635"
"ENSMUSG00000028024",8.38875032144029,-2.52184857552404,0.827900535072086,-3.04607675522817,0.00231848640846071,0.0149151236976061,"Enpep","13809"
"ENSMUSG00000028063",444.665724955093,-1.35473166374434,0.111879185562715,-12.1088802794773,9.47791484571e-34,1.181746329973e-31,"Lmna","16905"
"ENSMUSG00000028071",5.07359963233865,-2.27614059986968,0.892018911237278,-2.55167303203534,0.010720707540533,0.0518049080337025,"Sh2d2a","27371"
"ENSMUSG00000028111",51.6282612016349,-2.23893783670976,0.290489441036664,-7.70746719302326,1.28339283201485e-14,5.06726269840531e-13,"Ctsk","13038"
"ENSMUSG00000028121",136.761870100617,-0.930548877605791,0.1661999484775,-5.59897211840453,2.15626470361107e-08,4.28359839233092e-07,"Bcar3","29815"
"ENSMUSG00000028132",31.5960015453969,-3.33081474941674,0.465415150908771,-7.15665302883454,8.26705864893591e-13,2.83835680280133e-11,"Tmem56","99887"
"ENSMUSG00000028214",60.1486219812963,-0.864762564017038,0.256930921078816,-3.36573955515367,0.000763387490039529,0.00570943950719382,"Gem","14579"
"ENSMUSG00000028217",19.5303225976815,-3.01915173776231,0.555042395811576,-5.43949752405443,5.34310517907645e-08,9.92769895626048e-07,"Cdh17","12557"
"ENSMUSG00000028238",290.751899228814,-2.49639720599318,0.134837527050722,-18.5141129520576,1.58892359156681e-76,4.85698063022165e-74,"Atp6v0d2","242341"
"ENSMUSG00000028278",69.0407074481172,-0.645323457218317,0.218367362182058,-2.9552193641479,0.00312446807045613,0.0189791406638733,"Rragd","52187"
"ENSMUSG00000028327",10.66910202248,-2.20994434025432,0.606985132110719,-3.64085415497657,0.000271735041125609,0.0023558657362363,"Stra6l","74152"
"ENSMUSG00000028328",31.3614079441846,-2.71329461541874,0.420718001103198,-6.44920019657822,1.12441952754042e-10,3.05300843638196e-09,"Tmod1","21916"
"ENSMUSG00000028332",383.089487936358,-2.5984994280817,0.123038956577033,-21.1193226956117,5.28471827370759e-99,1.92607655237127e-96,"Hemgn","93966"
"ENSMUSG00000028356",77.5419605266404,-1.43446723045943,0.237330546933053,-6.04417446045859,1.50176943291447e-09,3.54881973723131e-08,"Ambp","11699"
"ENSMUSG00000028393",267.581259013417,-0.95430646859642,0.126534919996944,-7.54184274680436,4.63376321112961e-14,1.75638160754657e-12,"Alad","17025"
"ENSMUSG00000028412",222.708710877788,-0.517776739408068,0.129652877422833,-3.99356149821078,6.50881869179419e-05,0.000674809255179887,"Slc44a1","100434"
"ENSMUSG00000028439",212.610766435381,-0.514857947372758,0.127257291884428,-4.04580311075877,5.21440463652895e-05,0.000556189148689804,"Fam219a","71901"
"ENSMUSG00000028457",13.7728358958402,-1.93858371730819,0.528869721897894,-3.66552222038996,0.000246834377309912,0.00217377959015871,"Atp8b5","320571"
"ENSMUSG00000028459",74.9133561174094,-0.730823434590299,0.212057611830763,-3.44634379440974,0.000568226962827029,0.00440631644823971,"Cd72","12517"
"ENSMUSG00000028476",224.773347763919,-0.936601705790366,0.130913366187321,-7.15436271381336,8.4062526640504e-13,2.86538310232164e-11,"Reck","53614"
"ENSMUSG00000028517",26.267531110571,-2.2156588437175,0.389536608204514,-5.68793483603533,1.28584867032205e-08,2.64884826086343e-07,"Plpp3","67916"
"ENSMUSG00000028532",3.13971555025654,-3.85260730051279,1.55373190741359,-2.47958304912847,0.0131536094473313,0.0609802363615025,"Cachd1","320508"
"ENSMUSG00000028565",38.0434068594945,-1.10919196309294,0.307966304742837,-3.60166663044243,0.000316183659020448,0.00268713574249127,"Nfia","18027"
"ENSMUSG00000028583",111.420820922147,-1.36092311803137,0.196034119412265,-6.94227679401721,3.85830282532411e-12,1.23517829637741e-10,"Pdpn","14726"
"ENSMUSG00000028602",65.6301836913179,-0.78612320387724,0.221928045085882,-3.54224362933953,0.000396738864262844,0.00325779677448415,"Tnfrsf8","21941"
"ENSMUSG00000028626",12.6342534750434,-1.6800107317514,0.591234332750694,-2.84153107945409,0.00448974755270534,0.0255524611468083,"Col9a2","12840"
"ENSMUSG00000028634",164.791710459409,-0.718577506945039,0.148578404247227,-4.83635229888027,1.3224345417079e-06,1.97611188531881e-05,"Hivep3","16656"
"ENSMUSG00000028644",407.143791933918,-3.24715117023433,0.136370627975664,-23.8112210703745,2.55565323188396e-125,1.27459842238592e-122,"Ermap","27028"
"ENSMUSG00000028664",35.0561473909938,-1.64000609932474,0.336216008956116,-4.87783465283712,1.07256775073197e-06,1.62099713013335e-05,"Ephb2","13844"
"ENSMUSG00000028681",24.4205756336003,-2.36190185184615,0.433285152172255,-5.45114883352189,5.00454638664583e-08,9.35366500194396e-07,"Ptch2","19207"
"ENSMUSG00000028716",133.143066437518,-0.926442442964187,0.181708681620167,-5.09850401589929,3.42348271399465e-07,5.61261629719954e-06,"Pdzk1ip1","67182"
"ENSMUSG00000028730",51.0340266088052,-0.699321042355098,0.266999908914763,-2.61918082742998,0.00881412112834619,0.0442855842058369,"Cfap57","68625"
"ENSMUSG00000028763",12.0343541940187,-1.40877597791794,0.60206094274641,-2.33992255251031,0.0192877391110108,0.0821810322913391,"Hspg2","15530"
"ENSMUSG00000028776",434.655816523285,-0.514767970943251,0.101650417368201,-5.06410090849547,4.1033226995895e-07,6.62403507688418e-06,"Tinagl1","94242"
"ENSMUSG00000028825",139.618355697086,-2.55483403428458,0.221648612728505,-11.5265058636481,9.7001224612965e-31,1.08139247580289e-28,"Rhd","19746"
"ENSMUSG00000028836",22.4524395874007,-1.21728278730778,0.424308409510386,-2.8688632136997,0.00411949910985775,0.0238754578379278,"Slc30a2","230810"
"ENSMUSG00000028860",249.892094286473,-1.07408576137999,0.132048264605285,-8.13403920597227,4.15218166498684e-16,1.8472334956533e-14,"Sytl1","269589"
"ENSMUSG00000028862",110.061764321248,-1.02393605839444,0.212503664026414,-4.81843954590434,1.44685350312075e-06,2.1389054283264e-05,"Map3k6","53608"
"ENSMUSG00000028927",467.299066167152,-1.53512562217163,0.0939117940803267,-16.3464625205495,4.60976191400129e-60,9.92775088569914e-58,"Padi2","18600"
"ENSMUSG00000029084",780.656713557449,-1.17077500431552,0.075311132291708,-15.5458425426493,1.6977509125755e-54,3.28324237705418e-52,"Cd38","12494"
"ENSMUSG00000029093",10.9975737598097,-1.70264619716549,0.652429562424671,-2.60970117730077,0.00906213441187637,0.0453154541883591,"Sorcs2","81840"
"ENSMUSG00000029096",21.4352980084649,-1.80450816006369,0.46348074592404,-3.89338322235166,9.88558004954577e-05,0.000973760463092471,"Htra3","78558"
"ENSMUSG00000029102",27.446387780065,-1.97380814214148,0.379205476000834,-5.20511508155843,1.93876419323491e-07,3.28066598126678e-06,"Hgfac","54426"
"ENSMUSG00000029298",88.2521097026241,-1.10834948335841,0.229183259976015,-4.83608394205757,1.32422018486434e-06,1.97611188531881e-05,"Gbp9","236573"
"ENSMUSG00000029299",37.2283177271934,-0.822344656062961,0.331962758792914,-2.47721961057673,0.0132410401158398,0.0612357716631029,"Abcg3","27405"
"ENSMUSG00000029304",5626.10768615023,-0.674404030072107,0.0907579739695943,-7.43079644217317,1.07945723465485e-13,3.9647041688331e-12,"Spp1","20750"
"ENSMUSG00000029359",60.7185254588866,-0.698161684099765,0.252773740566345,-2.76200242373088,0.0057448051971932,0.0315215831202101,"Tesc","57816"
"ENSMUSG00000029372",1182.19669608175,-1.06802222906897,0.0759585750982556,-14.0605879940144,6.63327741905106e-45,1.03044158726111e-42,"Ppbp","57349"
"ENSMUSG00000029373",4714.23852538475,-1.5298425664433,0.0436831450108374,-35.0213467016571,1.06489873824819e-268,2.52274511090997e-265,"Pf4","56744"
"ENSMUSG00000029468",307.43650907462,-0.968230142353703,0.121016320467942,-8.00082285273412,1.235904872289e-15,5.29929166054777e-14,"P2rx7","18439"
"ENSMUSG00000029560",566.169323867238,-0.66183208636111,0.0754568733326804,-8.77099801688271,1.77089565851346e-18,9.32278181115195e-17,"Snx8","231834"
"ENSMUSG00000029561",113.959625891638,-1.28942466091646,0.186693724457954,-6.90663097894787,4.96298711555493e-12,1.56243408328899e-10,"Oasl2","23962"
"ENSMUSG00000029581",49.392861535634,-1.13312242437106,0.284223690469105,-3.98672757538566,6.69908701370328e-05,0.000692263342877343,"Fscn1","14086"
"ENSMUSG00000029596",137.808290246326,-0.710195236638809,0.16050730558371,-4.42469103855474,9.6580405116755e-06,0.000123010204151394,"Sdsl","257635"
"ENSMUSG00000029661",7.34936993535712,-1.77631136577243,0.724474895866409,-2.45186047978669,0.0142119754924998,0.0647153674997253,"Col1a2","12843"
"ENSMUSG00000029761",41.5551193441658,-0.921695456118335,0.311769597934606,-2.95633526239997,0.0031131848776892,0.0189592158746677,"Cald1","109624"
"ENSMUSG00000029765",11.6024427688843,-1.16975981703297,0.518886624216163,-2.25436494687067,0.0241732185901824,0.0983113387813598,"Plxna4","243743"
"ENSMUSG00000029771",784.194828597674,-0.75914789004737,0.0743592674483622,-10.209190005463,1.80364178448645e-24,1.42427579581613e-22,"Irf5","27056"
"ENSMUSG00000029810",427.445319940467,-0.606124371953182,0.0985128299389767,-6.15274550866768,7.61529535797702e-10,1.85032150800488e-08,"Tmem176b","65963"
"ENSMUSG00000029816",6683.76219886753,-2.3531205959028,0.0965618681840673,-24.3690458786201,3.64248704355977e-131,1.91756706804291e-128,"Gpnmb","93695"
"ENSMUSG00000029866",159.066363386343,-3.34937492751491,0.208867960389371,-16.0358482999069,7.17964726204203e-58,1.44753909478958e-55,"Kel","23925"
"ENSMUSG00000029919",95.9582740935405,-1.90030379234964,0.232259407304009,-8.18181624765059,2.79597191756975e-16,1.26768564071249e-14,"Hpgds","54486"
"ENSMUSG00000029923",53.4590530641261,-1.55808231138673,0.276807650469109,-5.62875451146756,1.81515518386462e-08,3.66746493012818e-07,"Rab19","19331"
"ENSMUSG00000029924",219.256067303471,-1.03209529436179,0.131228794163389,-7.86485390604723,3.69528450270687e-15,1.52245721511523e-13,"Slc37a3","72144"
"ENSMUSG00000029999",6.53921674156072,-1.90325317832735,0.797386418342527,-2.38686430386351,0.0169927620784963,0.0742385493111253,"Tgfa","21802"
"ENSMUSG00000030000",115.304928360533,-3.09156311398064,0.226700023110292,-13.6372421650639,2.4048427690191e-42,3.61718890146429e-40,"Add2","11519"
"ENSMUSG00000030041",126.120916955254,-0.756779766868572,0.162393441705311,-4.66016212798709,3.15960411296089e-06,4.40948579888327e-05,"M1ap","110958"
"ENSMUSG00000030054",68.3743826862128,-1.4475138387465,0.227239911800188,-6.36998063975353,1.89052062764438e-10,4.9919104483935e-09,"Gp9","54368"
"ENSMUSG00000030064",171.854697916123,-1.60857487325352,0.152106139675501,-10.575344799922,3.87748592871051e-26,3.28063005896971e-24,"Frmd4b","232288"
"ENSMUSG00000030084",555.571198143479,-0.948949960146434,0.108305152479572,-8.76181731358925,1.92127466525371e-18,1.00585628331183e-16,"Plxna1","18844"
"ENSMUSG00000030089",348.57736900942,-1.22832613165849,0.109630413161422,-11.2042461232895,3.88648349220357e-29,4.04706786506824e-27,"Slc41a3","71699"
"ENSMUSG00000030107",21.4285976851936,-0.956394729499911,0.40232082859551,-2.37719417321409,0.0174449022796675,0.0758798292601249,"Usp18","24110"
"ENSMUSG00000030108",297.970436358056,-0.675774049467289,0.116558510675685,-5.79772378310135,6.72210486861917e-09,1.45099466366823e-07,"Slc6a13","14412"
